7500001	0.0124847	2.9370589601
10000002	0.00933967	5.2304845888
25000003	0.019272	6.3365504358
50000004	0.0356397	6.8631329668
75000005	0.0522037	7.0221267841
100000006	0.0694113	7.0412886662
250000007	0.172049	7.0989659922
500000008	0.336831	7.2487686703
750000009	0.569465	6.4613804184
