7500001	0.013232	2.7711834945
10000002	0.0176443	2.7686561665
25000003	0.0383483	3.1844436389
50000004	0.074044	3.3034411971
75000005	0.110098	3.3295881850
100000006	0.144676	3.3782037103
250000007	0.370392	3.2975064256
500000008	0.714304	3.4181664949
750000009	1.06899	3.4420621334
