7500001	0.0366683	0
10000002	0.048851	0
25000003	0.122118	0
50000004	0.2446	0
75000005	0.366581	0
100000006	0.488745	0
250000007	1.22137	0
500000008	2.44161	0
750000009	3.67953	0
