15120  2.28564  0.554511
15184  2.29295  0.558848
15248  2.30469  0.564046
15312  2.32397  0.568325
15376  2.32584  0.573345
15440  2.36318  0.578885
15504  2.37048  0.582795
15568  2.4162  0.587835
15632  2.42451  0.593005
15696  2.46008  0.597373
15760  2.47372  0.602734
15824  2.48298  0.607355
15888  2.54219  0.611694
15952  2.53518  0.61703
16016  2.55196  0.622797
16080  2.57943  0.626498
16144  2.61334  0.632289
