15120  2.27648  0.553985
15184  2.30843  0.558902
15248  2.29159  0.563646
15312  2.30954  0.568723
15376  2.32906  0.572999
15440  2.34837  0.578053
15504  2.36762  0.582518
15568  2.39844  0.58771
15632  2.43067  0.592849
15696  2.45863  0.597126
15760  2.46522  0.601763
15824  2.48336  0.606846
15888  2.52798  0.611431
15952  2.53926  0.617486
16016  2.54736  0.621837
16080  2.58393  0.627547
16144  2.60039  0.631468
