15120	2.274063
15184	2.311992
15248	2.293050
15312	2.272715
15376	2.349388
15440	2.354718
15504	2.370708
15568	2.409797
15632	2.403766
15696	2.424352
15760	2.455093
15824	2.502039
15888	2.530236
15952	2.513881
16016	2.530748
16080	2.573651
16144	2.597965
15120	2.254132
15184	2.326397
15248	2.270155
15312	2.317709
15376	2.313802
15440	2.347191
15504	2.368005
15568	2.386649
15632	2.462133
15696	2.479505
15760	2.466267
15824	2.506167
15888	2.550789
15952	2.505742
16016	2.544671
16080	2.567687
16144	2.593494
15120	2.312928
15184	2.278821
15248	2.293814
15312	2.288662
15376	2.327586
15440	2.358664
15504	2.355160
15568	2.405299
15632	2.480463
15696	2.468782
15760	2.446896
15824	2.461830
15888	2.521872
15952	2.556702
16016	2.550047
16080	2.608570
16144	2.627065
15120	2.278462
15184	2.314254
15248	2.311561
15312	2.293668
15376	2.333045
15440	2.318777
15504	2.394404
15568	2.402687
15632	2.425095
15696	2.446605
15760	2.488995
15824	2.485169
15888	2.526144
15952	2.532009
16016	2.568273
16080	2.564147
16144	2.613951
15120	2.258068
15184	2.312669
15248	2.286399
15312	2.303097
15376	2.355968
15440	2.315212
15504	2.368052
15568	2.390397
15632	2.388827
15696	2.431801
15760	2.455566
15824	2.510191
15888	2.558734
15952	2.557963
16016	2.571916
16080	2.589276
16144	2.567424
15120	2.315587
15184	2.320265
15248	2.293098
15312	2.322147
15376	2.342899
15440	2.344644
15504	2.358765
15568	2.417209
15632	2.421818
15696	2.438847
15760	2.469036
15824	2.460481
15888	2.536161
15952	2.547692
16016	2.538000
16080	2.596645
16144	2.590035
15120	2.278748
15184	2.310843
15248	2.286018
15312	2.322977
15376	2.299114
15440	2.381442
15504	2.354790
15568	2.413612
15632	2.439727
15696	2.480959
15760	2.498231
15824	2.455883
15888	2.503332
15952	2.573953
16016	2.548957
16080	2.582941
16144	2.605858
15120	2.270758
15184	2.325261
15248	2.283082
15312	2.343725
15376	2.315494
15440	2.364397
15504	2.358010
15568	2.391277
15632	2.441896
15696	2.447302
15760	2.465661
15824	2.511180
15888	2.509489
15952	2.539464
16016	2.552694
16080	2.558210
16144	2.614467
15120	2.260058
15184	2.282304
15248	2.295242
15312	2.286153
15376	2.350283
15440	2.360144
15504	2.354315
15568	2.393073
15632	2.402063
15696	2.483619
15760	2.449543
15824	2.472067
15888	2.543889
15952	2.562721
16016	2.526389
16080	2.604622
16144	2.578413
15120	2.261995
15184	2.301497
15248	2.303526
15312	2.344574
15376	2.303015
15440	2.338475
15504	2.393947
15568	2.374428
15632	2.440922
15696	2.484514
15760	2.456871
15824	2.468552
15888	2.499125
15952	2.502516
16016	2.541923
16080	2.593506
16144	2.615192
